AQR,AVAR,neuron_to_neuron_exc_syn
AQR,AVBL,neuron_to_neuron_exc_syn
AQR,AVBR,neuron_to_neuron_exc_syn
AQR,AVDL,neuron_to_neuron_exc_syn
AQR,AVDR,neuron_to_neuron_exc_syn
AQR,AVJL,neuron_to_neuron_exc_syn
AQR,BAGL,neuron_to_neuron_exc_syn
AQR,BAGR,neuron_to_neuron_exc_syn
AQR,PVCR,neuron_to_neuron_exc_syn
AQR,PVPL,neuron_to_neuron_exc_syn
AQR,RIAL,neuron_to_neuron_exc_syn
AQR,RIAR,neuron_to_neuron_exc_syn
AQR,URXL,neuron_to_neuron_exc_syn
AS1,DA1,neuron_to_neuron_exc_syn
AS1,VD1,neuron_to_neuron_exc_syn
AS11,PDA,neuron_to_neuron_exc_syn
AS11,PDB,neuron_to_neuron_exc_syn
AS11,VD13,neuron_to_neuron_exc_syn
AS2,DB1,neuron_to_neuron_exc_syn
AS2,DD1,neuron_to_neuron_exc_syn
AS2,VD2,neuron_to_neuron_exc_syn
AS3,DA3,neuron_to_neuron_exc_syn
AS3,DD1,neuron_to_neuron_exc_syn
AS3,VD2,neuron_to_neuron_exc_syn
AS3,VD3,neuron_to_neuron_exc_syn
AS4,AS5,neuron_to_neuron_exc_syn
AS4,VD4,neuron_to_neuron_exc_syn
AS5,DD2,neuron_to_neuron_exc_syn
AS5,VD5,neuron_to_neuron_exc_syn
AS6,VD6,neuron_to_neuron_exc_syn
AS9,AVAR,neuron_to_neuron_exc_syn
ASEL,ADFR,neuron_to_neuron_exc_syn
ASEL,AIAL,neuron_to_neuron_exc_syn
ASEL,AIBL,neuron_to_neuron_exc_syn
ASEL,AIBR,neuron_to_neuron_exc_syn
ASEL,AIYL,neuron_to_neuron_exc_syn
ASEL,AIYR,neuron_to_neuron_exc_syn
ASEL,AWCL,neuron_to_neuron_exc_syn
ASEL,AWCR,neuron_to_neuron_exc_syn
ASEL,RIAR,neuron_to_neuron_exc_syn
ASER,AFDL,neuron_to_neuron_exc_syn
ASER,AFDR,neuron_to_neuron_exc_syn
ASER,AIAL,neuron_to_neuron_exc_syn
ASER,AIAR,neuron_to_neuron_exc_syn
ASER,AIBL,neuron_to_neuron_exc_syn
ASER,AIBR,neuron_to_neuron_exc_syn
ASER,AIYL,neuron_to_neuron_exc_syn
ASER,AIYR,neuron_to_neuron_exc_syn
ASER,AWAR,neuron_to_neuron_exc_syn
ASER,AWCL,neuron_to_neuron_exc_syn
ASER,AWCR,neuron_to_neuron_exc_syn
